family,value,topology,trial,beta,gamma,fraction,strategy,t10,t50,reached_10,reached_50,peak_infected,final_size,active_spreader_auc,unique_exposed_fraction,attempted_exposures,repeat_exposures,successful_transmissions,duration,protected_fraction
seed_count,10,WS,7,0.15,0.05,0.05,eigenvector,5.0,14.0,1.0,1.0,574.0,0.949,19118.0,0.94,6993.0,6053.0,939.0,137.0,0.05
seed_count,10,WS,7,0.15,0.05,0.05,kcore,7.0,16.0,1.0,1.0,577.0,0.945,17968.0,0.938,6720.0,5782.0,935.0,165.0,0.05
seed_count,10,WS,7,0.15,0.05,0.05,collective_influence,6.0,17.0,1.0,1.0,527.0,0.948,19805.0,0.94,6995.0,6055.0,938.0,163.0,0.05
seed_count,10,WS,7,0.15,0.05,0.05,community_bridge,6.0,16.0,1.0,1.0,537.0,0.95,17792.0,0.94,6831.0,5891.0,940.0,212.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,random,177.0,,1.0,0.0,24.0,0.173,3139.0,0.363,8172.0,7809.0,163.0,377.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,degree,64.0,,1.0,0.0,33.0,0.125,2530.0,0.248,5045.0,4797.0,115.0,197.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,betweenness,,,0.0,0.0,14.0,0.071,1388.0,0.164,3671.0,3507.0,61.0,191.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,pagerank,82.0,,1.0,0.0,27.0,0.164,3134.0,0.321,7218.0,6897.0,154.0,206.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,eigenvector,75.0,,1.0,0.0,33.0,0.221,4762.0,0.43,11370.0,10940.0,211.0,279.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,kcore,55.0,,1.0,0.0,32.0,0.183,3283.0,0.363,8232.0,7869.0,173.0,208.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,collective_influence,,,0.0,0.0,12.0,0.026,240.0,0.078,894.0,816.0,16.0,44.0,0.05
seed_count,10,WS,7,0.02,0.05,0.05,community_bridge,119.0,,1.0,0.0,30.0,0.14,2780.0,0.291,6061.0,5770.0,130.0,280.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,random,15.0,26.0,1.0,1.0,594.0,0.95,19538.0,0.949,7126.0,6177.0,949.0,207.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,degree,17.0,27.0,1.0,1.0,572.0,0.946,19314.0,0.949,6564.0,5615.0,945.0,192.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,betweenness,19.0,30.0,1.0,1.0,541.0,0.949,18584.0,0.949,6933.0,5984.0,948.0,229.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,pagerank,14.0,24.0,1.0,1.0,560.0,0.95,18927.0,0.949,6760.0,5811.0,949.0,177.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,eigenvector,16.0,24.0,1.0,1.0,595.0,0.95,18481.0,0.949,7161.0,6212.0,949.0,162.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,kcore,31.0,41.0,1.0,1.0,566.0,0.937,18572.0,0.941,6791.0,5850.0,936.0,227.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,collective_influence,15.0,26.0,1.0,1.0,513.0,0.949,19765.0,0.949,7208.0,6259.0,948.0,177.0,0.05
seed_count,1,WS,9,0.15,0.05,0.05,community_bridge,18.0,29.0,1.0,1.0,553.0,0.946,19902.0,0.949,7097.0,6148.0,945.0,215.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,random,,,0.0,0.0,2.0,0.002,18.0,0.009,91.0,82.0,1.0,17.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,degree,,,0.0,0.0,1.0,0.001,9.0,0.003,27.0,24.0,0.0,9.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,betweenness,,,0.0,0.0,3.0,0.006,68.0,0.012,190.0,178.0,5.0,41.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,pagerank,,,0.0,0.0,1.0,0.001,23.0,0.003,69.0,66.0,0.0,23.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,eigenvector,,,0.0,0.0,2.0,0.002,8.0,0.01,48.0,38.0,1.0,5.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,kcore,,,0.0,0.0,6.0,0.016,334.0,0.033,681.0,648.0,15.0,125.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,collective_influence,,,0.0,0.0,10.0,0.027,594.0,0.042,1102.0,1060.0,26.0,118.0,0.05
seed_count,1,WS,9,0.02,0.05,0.05,community_bridge,,,0.0,0.0,1.0,0.001,1.0,0.006,6.0,0.0,0.0,1.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,random,8.0,16.0,1.0,1.0,603.0,0.95,18871.0,0.945,6935.0,5990.0,945.0,144.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,degree,8.0,18.0,1.0,1.0,533.0,0.935,18870.0,0.938,6850.0,5912.0,930.0,197.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,betweenness,9.0,21.0,1.0,1.0,555.0,0.948,18200.0,0.945,7272.0,6327.0,943.0,154.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,pagerank,9.0,19.0,1.0,1.0,536.0,0.948,19817.0,0.945,7205.0,6260.0,943.0,167.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,eigenvector,10.0,19.0,1.0,1.0,584.0,0.946,19164.0,0.945,7080.0,6135.0,941.0,175.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,kcore,8.0,19.0,1.0,1.0,484.0,0.95,17987.0,0.945,7122.0,6177.0,945.0,127.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,collective_influence,10.0,21.0,1.0,1.0,524.0,0.95,19744.0,0.945,7371.0,6426.0,945.0,169.0,0.05
seed_count,5,WS,9,0.15,0.05,0.05,community_bridge,8.0,18.0,1.0,1.0,546.0,0.949,19287.0,0.945,7140.0,6195.0,944.0,166.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,random,,,0.0,0.0,26.0,0.087,1684.0,0.209,4505.0,4296.0,82.0,140.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,degree,,,0.0,0.0,11.0,0.034,615.0,0.084,1620.0,1536.0,29.0,96.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,betweenness,,,0.0,0.0,9.0,0.026,304.0,0.067,1017.0,950.0,21.0,71.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,pagerank,,,0.0,0.0,12.0,0.054,1170.0,0.109,2305.0,2196.0,49.0,216.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,eigenvector,,,0.0,0.0,5.0,0.007,65.0,0.033,335.0,302.0,2.0,26.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,kcore,,,0.0,0.0,10.0,0.032,562.0,0.086,1866.0,1780.0,27.0,139.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,collective_influence,,,0.0,0.0,7.0,0.017,255.0,0.041,630.0,589.0,12.0,66.0,0.05
seed_count,5,WS,9,0.02,0.05,0.05,community_bridge,,,0.0,0.0,12.0,0.079,1519.0,0.154,3738.0,3584.0,74.0,265.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,random,8.0,17.0,1.0,1.0,600.0,0.949,19549.0,0.94,7442.0,6502.0,939.0,160.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,degree,5.0,14.0,1.0,1.0,567.0,0.95,19436.0,0.94,6619.0,5679.0,940.0,168.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,betweenness,7.0,17.0,1.0,1.0,538.0,0.943,19853.0,0.94,7259.0,6319.0,933.0,151.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,pagerank,6.0,16.0,1.0,1.0,572.0,0.95,18700.0,0.94,7013.0,6073.0,940.0,142.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,eigenvector,6.0,14.0,1.0,1.0,598.0,0.949,19425.0,0.94,6826.0,5886.0,939.0,167.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,kcore,6.0,14.0,1.0,1.0,586.0,0.945,20024.0,0.94,6923.0,5983.0,935.0,161.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,collective_influence,6.0,15.0,1.0,1.0,566.0,0.949,18982.0,0.94,6951.0,6011.0,939.0,135.0,0.05
seed_count,10,WS,9,0.15,0.05,0.05,community_bridge,5.0,14.0,1.0,1.0,536.0,0.95,19008.0,0.94,6799.0,5859.0,940.0,183.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,random,79.0,,1.0,0.0,32.0,0.273,5549.0,0.545,13910.0,13365.0,263.0,403.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,degree,76.0,,1.0,0.0,29.0,0.209,4147.0,0.407,9012.0,8605.0,199.0,458.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,betweenness,141.0,,1.0,0.0,20.0,0.17,3409.0,0.338,8809.0,8471.0,160.0,335.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,pagerank,113.0,,1.0,0.0,23.0,0.114,2089.0,0.256,5080.0,4824.0,104.0,213.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,eigenvector,44.0,,1.0,0.0,43.0,0.241,4681.0,0.476,11245.0,10769.0,231.0,211.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,kcore,72.0,,1.0,0.0,38.0,0.134,2775.0,0.265,7147.0,6882.0,124.0,197.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,collective_influence,81.0,,1.0,0.0,29.0,0.15,3035.0,0.31,7277.0,6967.0,140.0,240.0,0.05
seed_count,10,WS,9,0.02,0.05,0.05,community_bridge,197.0,,1.0,0.0,28.0,0.113,2372.0,0.252,6339.0,6087.0,103.0,329.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,random,16.0,25.0,1.0,1.0,599.0,0.949,19406.0,0.949,7450.0,6501.0,948.0,239.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,degree,17.0,28.0,1.0,1.0,574.0,0.945,20229.0,0.949,7290.0,6341.0,944.0,171.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,betweenness,13.0,22.0,1.0,1.0,586.0,0.949,19037.0,0.949,6528.0,5579.0,948.0,129.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,pagerank,17.0,28.0,1.0,1.0,565.0,0.947,18705.0,0.949,7159.0,6210.0,946.0,168.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,eigenvector,14.0,21.0,1.0,1.0,564.0,0.949,18148.0,0.949,7204.0,6255.0,948.0,154.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,kcore,19.0,28.0,1.0,1.0,552.0,0.949,18966.0,0.949,6797.0,5848.0,948.0,150.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,collective_influence,14.0,26.0,1.0,1.0,550.0,0.943,19565.0,0.949,6702.0,5753.0,942.0,164.0,0.05
seed_count,1,WS,10,0.15,0.05,0.05,community_bridge,,,0.0,0.0,1.0,0.001,2.0,0.004,8.0,4.0,0.0,2.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,random,,,0.0,0.0,4.0,0.005,81.0,0.013,240.0,227.0,4.0,36.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,degree,,,0.0,0.0,10.0,0.045,801.0,0.113,2112.0,1999.0,44.0,160.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,betweenness,,,0.0,0.0,7.0,0.014,307.0,0.035,714.0,679.0,13.0,125.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,pagerank,,,0.0,0.0,6.0,0.014,258.0,0.037,812.0,775.0,13.0,80.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,eigenvector,,,0.0,0.0,5.0,0.015,357.0,0.034,767.0,733.0,14.0,135.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,kcore,,,0.0,0.0,13.0,0.038,676.0,0.093,2014.0,1921.0,37.0,140.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,collective_influence,,,0.0,0.0,1.0,0.001,6.0,0.006,36.0,30.0,0.0,6.0,0.05
seed_count,1,WS,10,0.02,0.05,0.05,community_bridge,,,0.0,0.0,3.0,0.003,21.0,0.01,103.0,93.0,2.0,12.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,random,10.0,19.0,1.0,1.0,576.0,0.948,18706.0,0.945,7263.0,6318.0,943.0,171.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,degree,8.0,17.0,1.0,1.0,561.0,0.949,18769.0,0.945,7128.0,6183.0,944.0,179.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,betweenness,10.0,20.0,1.0,1.0,553.0,0.95,19024.0,0.945,6854.0,5909.0,945.0,158.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,pagerank,8.0,17.0,1.0,1.0,566.0,0.949,18045.0,0.945,6773.0,5828.0,944.0,128.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,eigenvector,9.0,17.0,1.0,1.0,584.0,0.95,18324.0,0.945,6976.0,6031.0,945.0,148.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,kcore,11.0,20.0,1.0,1.0,518.0,0.949,18912.0,0.945,7145.0,6200.0,944.0,183.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,collective_influence,10.0,21.0,1.0,1.0,497.0,0.95,18604.0,0.945,7221.0,6276.0,945.0,188.0,0.05
seed_count,5,WS,10,0.15,0.05,0.05,community_bridge,12.0,23.0,1.0,1.0,521.0,0.95,19027.0,0.945,6967.0,6022.0,945.0,195.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,random,,,0.0,0.0,14.0,0.08,1317.0,0.221,4012.0,3791.0,75.0,210.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,degree,131.0,,1.0,0.0,19.0,0.166,3022.0,0.327,7812.0,7485.0,161.0,346.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,betweenness,128.0,,1.0,0.0,27.0,0.129,2773.0,0.242,6505.0,6263.0,124.0,375.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,pagerank,233.0,,1.0,0.0,15.0,0.106,2098.0,0.227,5531.0,5304.0,101.0,279.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,eigenvector,118.0,,1.0,0.0,43.0,0.338,6779.0,0.611,15083.0,14472.0,333.0,365.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,kcore,,,0.0,0.0,10.0,0.07,1415.0,0.142,3259.0,3117.0,65.0,304.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,collective_influence,,,0.0,0.0,16.0,0.043,955.0,0.095,2442.0,2347.0,38.0,170.0,0.05
seed_count,5,WS,10,0.02,0.05,0.05,community_bridge,,,0.0,0.0,15.0,0.092,1735.0,0.2,3994.0,3794.0,87.0,273.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,random,6.0,14.0,1.0,1.0,616.0,0.949,20509.0,0.94,6932.0,5992.0,939.0,203.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,degree,5.0,14.0,1.0,1.0,530.0,0.95,18515.0,0.94,6840.0,5900.0,940.0,125.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,betweenness,6.0,17.0,1.0,1.0,511.0,0.95,18236.0,0.94,7224.0,6284.0,940.0,132.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,pagerank,6.0,15.0,1.0,1.0,539.0,0.95,18727.0,0.94,7028.0,6088.0,940.0,179.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,eigenvector,6.0,14.0,1.0,1.0,601.0,0.95,18704.0,0.94,7120.0,6180.0,940.0,124.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,kcore,6.0,15.0,1.0,1.0,535.0,0.944,18680.0,0.937,6744.0,5807.0,934.0,145.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,collective_influence,7.0,16.0,1.0,1.0,537.0,0.947,18828.0,0.94,7096.0,6156.0,937.0,239.0,0.05
seed_count,10,WS,10,0.15,0.05,0.05,community_bridge,6.0,15.0,1.0,1.0,559.0,0.95,18684.0,0.94,6768.0,5828.0,940.0,155.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,random,68.0,,1.0,0.0,36.0,0.274,5058.0,0.524,12571.0,12047.0,264.0,307.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,degree,75.0,,1.0,0.0,30.0,0.183,3622.0,0.335,8829.0,8494.0,173.0,219.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,betweenness,198.0,,1.0,0.0,23.0,0.124,2456.0,0.249,5989.0,5740.0,114.0,315.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,pagerank,,,0.0,0.0,18.0,0.062,1058.0,0.163,3458.0,3295.0,52.0,253.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,eigenvector,65.0,,1.0,0.0,31.0,0.197,4121.0,0.391,10012.0,9621.0,187.0,285.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,kcore,70.0,,1.0,0.0,35.0,0.164,3189.0,0.338,7075.0,6737.0,154.0,242.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,collective_influence,115.0,,1.0,0.0,29.0,0.1,1990.0,0.198,5169.0,4971.0,90.0,154.0,0.05
seed_count,10,WS,10,0.02,0.05,0.05,community_bridge,172.0,,1.0,0.0,26.0,0.189,4207.0,0.368,8750.0,8382.0,179.0,359.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,random,14.0,23.0,1.0,1.0,590.0,0.949,18655.0,0.949,6958.0,6009.0,948.0,138.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,degree,16.0,28.0,1.0,1.0,525.0,0.945,19040.0,0.949,6750.0,5801.0,944.0,156.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,betweenness,17.0,29.0,1.0,1.0,519.0,0.95,18663.0,0.949,7304.0,6355.0,949.0,144.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,pagerank,15.0,27.0,1.0,1.0,497.0,0.942,17750.0,0.949,7149.0,6200.0,941.0,137.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,eigenvector,15.0,25.0,1.0,1.0,578.0,0.95,18854.0,0.949,7121.0,6172.0,949.0,221.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,kcore,28.0,40.0,1.0,1.0,503.0,0.949,18720.0,0.949,7022.0,6073.0,948.0,187.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,collective_influence,16.0,27.0,1.0,1.0,511.0,0.95,19119.0,0.949,7004.0,6055.0,949.0,165.0,0.05
seed_count,1,WS,8,0.15,0.05,0.05,community_bridge,18.0,30.0,1.0,1.0,514.0,0.948,19214.0,0.949,7027.0,6078.0,947.0,168.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,random,,,0.0,0.0,2.0,0.002,32.0,0.01,157.0,147.0,1.0,26.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,degree,,,0.0,0.0,1.0,0.001,15.0,0.005,75.0,70.0,0.0,15.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,betweenness,,,0.0,0.0,3.0,0.004,59.0,0.017,302.0,285.0,3.0,35.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,pagerank,,,0.0,0.0,5.0,0.011,127.0,0.024,484.0,460.0,10.0,66.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,eigenvector,,,0.0,0.0,11.0,0.071,1230.0,0.147,3471.0,3324.0,70.0,350.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,kcore,,,0.0,0.0,2.0,0.002,8.0,0.009,49.0,40.0,1.0,6.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,collective_influence,,,0.0,0.0,6.0,0.009,266.0,0.022,759.0,737.0,8.0,126.0,0.05
seed_count,1,WS,8,0.02,0.05,0.05,community_bridge,,,0.0,0.0,7.0,0.02,438.0,0.04,1020.0,980.0,19.0,115.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,random,12.0,21.0,1.0,1.0,565.0,0.95,18367.0,0.945,7166.0,6221.0,945.0,185.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,degree,10.0,21.0,1.0,1.0,524.0,0.95,18159.0,0.945,6867.0,5922.0,945.0,140.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,betweenness,9.0,18.0,1.0,1.0,560.0,0.95,19079.0,0.945,6997.0,6052.0,945.0,154.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,pagerank,11.0,21.0,1.0,1.0,502.0,0.95,19790.0,0.945,6798.0,5853.0,945.0,256.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,eigenvector,8.0,17.0,1.0,1.0,610.0,0.949,19532.0,0.945,7131.0,6186.0,944.0,185.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,kcore,9.0,20.0,1.0,1.0,526.0,0.949,19417.0,0.945,7106.0,6161.0,944.0,196.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,collective_influence,12.0,23.0,1.0,1.0,523.0,0.949,18669.0,0.945,6886.0,5941.0,944.0,192.0,0.05
seed_count,5,WS,8,0.15,0.05,0.05,community_bridge,10.0,21.0,1.0,1.0,518.0,0.949,19253.0,0.945,6915.0,5970.0,944.0,171.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,random,305.0,,1.0,0.0,12.0,0.1,2162.0,0.234,5743.0,5509.0,95.0,320.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,degree,193.0,,1.0,0.0,19.0,0.128,2815.0,0.268,6475.0,6207.0,123.0,419.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,betweenness,119.0,,1.0,0.0,38.0,0.192,3845.0,0.345,8456.0,8111.0,187.0,314.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,pagerank,,,0.0,0.0,14.0,0.053,998.0,0.122,2721.0,2599.0,48.0,174.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,eigenvector,100.0,,1.0,0.0,27.0,0.113,1992.0,0.242,5050.0,4808.0,108.0,175.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,kcore,,,0.0,0.0,7.0,0.016,231.0,0.048,856.0,808.0,11.0,46.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,collective_influence,165.0,,1.0,0.0,28.0,0.123,2709.0,0.21,5763.0,5553.0,118.0,254.0,0.05
seed_count,5,WS,8,0.02,0.05,0.05,community_bridge,,,0.0,0.0,27.0,0.068,1383.0,0.139,3249.0,3110.0,63.0,131.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,random,5.0,13.0,1.0,1.0,610.0,0.95,18902.0,0.94,6992.0,6052.0,940.0,147.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,degree,6.0,16.0,1.0,1.0,511.0,0.948,18434.0,0.94,6715.0,5775.0,938.0,169.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,betweenness,5.0,15.0,1.0,1.0,581.0,0.949,18083.0,0.94,6707.0,5767.0,939.0,160.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,pagerank,6.0,15.0,1.0,1.0,551.0,0.949,19118.0,0.94,6703.0,5763.0,939.0,158.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,eigenvector,6.0,16.0,1.0,1.0,624.0,0.949,19357.0,0.94,6878.0,5938.0,939.0,168.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,kcore,6.0,16.0,1.0,1.0,536.0,0.922,18325.0,0.915,6760.0,5845.0,912.0,143.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,collective_influence,7.0,18.0,1.0,1.0,512.0,0.95,19080.0,0.94,7361.0,6421.0,940.0,164.0,0.05
seed_count,10,WS,8,0.15,0.05,0.05,community_bridge,6.0,16.0,1.0,1.0,544.0,0.95,17885.0,0.94,7088.0,6148.0,940.0,129.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,random,128.0,,1.0,0.0,17.0,0.142,2727.0,0.297,6753.0,6456.0,132.0,283.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,degree,44.0,,1.0,0.0,47.0,0.305,6260.0,0.497,12809.0,12312.0,295.0,363.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,betweenness,98.0,,1.0,0.0,26.0,0.159,3303.0,0.271,7636.0,7365.0,149.0,248.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,pagerank,,,0.0,0.0,27.0,0.093,2233.0,0.188,5169.0,4981.0,83.0,204.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,eigenvector,120.0,,1.0,0.0,22.0,0.118,2323.0,0.243,6229.0,5986.0,108.0,251.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,kcore,,,0.0,0.0,19.0,0.097,2076.0,0.184,4650.0,4466.0,87.0,261.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,collective_influence,126.0,,1.0,0.0,28.0,0.127,2697.0,0.252,6200.0,5948.0,117.0,212.0,0.05
seed_count,10,WS,8,0.02,0.05,0.05,community_bridge,65.0,,1.0,0.0,34.0,0.141,2606.0,0.266,6308.0,6042.0,131.0,180.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,random,12.0,21.0,1.0,1.0,582.0,0.949,19247.0,0.949,6947.0,5998.0,948.0,173.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,degree,,,0.0,0.0,1.0,0.001,1.0,0.004,4.0,0.0,0.0,1.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,betweenness,18.0,28.0,1.0,1.0,559.0,0.949,19172.0,0.949,7304.0,6355.0,948.0,161.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,pagerank,15.0,26.0,1.0,1.0,522.0,0.949,19738.0,0.949,7178.0,6229.0,948.0,147.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,eigenvector,,,0.0,0.0,1.0,0.001,1.0,0.004,4.0,0.0,0.0,1.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,kcore,18.0,30.0,1.0,1.0,565.0,0.95,18929.0,0.949,6752.0,5803.0,949.0,166.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,collective_influence,11.0,22.0,1.0,1.0,545.0,0.95,19791.0,0.949,6880.0,5931.0,949.0,171.0,0.05
seed_count,1,WS,11,0.15,0.05,0.05,community_bridge,13.0,23.0,1.0,1.0,552.0,0.947,18426.0,0.949,6938.0,5989.0,946.0,173.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,random,,,0.0,0.0,2.0,0.002,21.0,0.009,112.0,103.0,1.0,18.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,degree,,,0.0,0.0,1.0,0.001,2.0,0.005,10.0,5.0,0.0,2.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,betweenness,,,0.0,0.0,1.0,0.002,12.0,0.009,71.0,62.0,1.0,12.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,pagerank,,,0.0,0.0,22.0,0.058,1297.0,0.097,2523.0,2426.0,57.0,143.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,eigenvector,,,0.0,0.0,1.0,0.001,5.0,0.005,25.0,20.0,0.0,5.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,kcore,,,0.0,0.0,7.0,0.015,334.0,0.034,894.0,860.0,14.0,107.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,collective_influence,,,0.0,0.0,4.0,0.01,151.0,0.019,448.0,429.0,9.0,71.0,0.05
seed_count,1,WS,11,0.02,0.05,0.05,community_bridge,,,0.0,0.0,11.0,0.03,395.0,0.053,996.0,943.0,29.0,90.0,0.05
