topology,trial,strategy,ranking_seconds,n,edges
BA,44,collective_influence,0.06112610001582652,1000,2991
BA,44,community_bridge,0.9254726999788545,1000,2991
BA,44,degree,0.0017720999894663692,1000,2991
BA,44,eigenvector,0.04607620000024326,1000,2991
BA,44,kcore,0.006614600017201155,1000,2991
BA,44,pagerank,0.005353799992008135,1000,2991
BA,45,betweenness,0.311947499983944,1000,2991
BA,45,collective_influence,0.060882899997523054,1000,2991
BA,45,community_bridge,1.0473444999952335,1000,2991
BA,45,degree,0.001722799992421642,1000,2991
BA,45,eigenvector,0.04981570001109503,1000,2991
BA,45,kcore,0.0032802000059746206,1000,2991
BA,45,pagerank,0.00567600000067614,1000,2991
BA,46,betweenness,0.2910307999991346,1000,2991
BA,46,collective_influence,0.04548769997199997,1000,2991
BA,46,community_bridge,0.9579122000141069,1000,2991
BA,46,degree,0.0017577999969944358,1000,2991
BA,46,eigenvector,0.040657500008819625,1000,2991
BA,46,kcore,0.0032325000211130828,1000,2991
BA,46,pagerank,0.005730600008973852,1000,2991
BA,47,betweenness,0.34510059998137876,1000,2991
BA,47,collective_influence,0.06230029999278486,1000,2991
BA,47,community_bridge,0.7645268999913242,1000,2991
BA,47,degree,0.0010200999968219548,1000,2991
BA,47,eigenvector,0.06547080000746064,1000,2991
BA,47,kcore,0.003816500015091151,1000,2991
BA,47,pagerank,0.009009200002765283,1000,2991
BA,48,betweenness,0.313148999994155,1000,2991
BA,48,collective_influence,0.05835289999959059,1000,2991
BA,48,community_bridge,0.7653061000164598,1000,2991
BA,48,degree,0.001704900001641363,1000,2991
BA,48,eigenvector,0.03720429999521002,1000,2991
BA,48,kcore,0.003439099993556738,1000,2991
BA,48,pagerank,0.00955039999098517,1000,2991
BA,49,betweenness,0.3442194999952335,1000,2991
BA,49,collective_influence,0.035942799993790686,1000,2991
BA,49,community_bridge,0.715429400006542,1000,2991
BA,49,degree,0.0008544999873265624,1000,2991
BA,49,eigenvector,0.03970719999051653,1000,2991
BA,49,kcore,0.0032709999941289425,1000,2991
BA,49,pagerank,0.007894200010923669,1000,2991
BA,50,betweenness,0.27836670001852326,1000,2991
BA,50,collective_influence,0.03974989999551326,1000,2991
BA,50,community_bridge,0.8037313999957405,1000,2991
BA,50,degree,0.001118299987865612,1000,2991
BA,50,eigenvector,0.04837040000711568,1000,2991
BA,50,kcore,0.0033007999882102013,1000,2991
BA,50,pagerank,0.009356099995784461,1000,2991
